#{"t_start": 1588858822.4834797, "env_id": null}
r,l,t 
-4.027778,1,159.893004
-4.027778,1,159.898986
-4.027778,1,159.899983
-3.972222,1,159.901978
-4.027778,1,159.903003
-3.972222,1,159.904971
-4.027778,1,159.909957
-3.972222,1,159.911952
-4.027778,1,159.913947
-3.972222,1,159.914944
-4.027778,1,159.916938
-3.972222,1,159.921925
-3.972222,1,159.923921
-3.972222,1,159.925916
-3.972222,1,159.926919
-4.027778,1,159.929905
-4.027778,1,159.934892
-4.027778,1,159.936886
-4.027778,1,159.937883
-3.972222,1,159.940875
-4.027778,1,159.941892
-3.972222,1,159.948854
-3.972222,1,159.950848
-4.027778,1,159.951845
-3.972222,1,159.95384
-3.972222,1,159.954837
-3.972222,1,159.960822
-4.027778,1,159.962817
-4.027778,1,159.964818
-3.972222,1,159.966806
-3.972222,1,159.968799
-4.027778,1,159.973786
-4.027778,1,159.975781
-4.027778,1,159.977776
-4.027778,1,159.978773
-4.027778,1,159.980768
-4.027778,1,159.986752
-4.027778,1,159.988755
-3.972222,1,159.989748
-4.027778,1,159.992736
-3.972222,1,159.993738
-3.972222,1,159.999717
-3.972222,1,160.000715
-3.972222,1,160.002709
-4.027778,1,160.004704
-4.027778,1,160.005702
-3.972222,1,160.011685
-4.027778,1,160.014677
-3.972222,1,160.016672
-3.972222,1,160.01767
-3.972222,1,160.020661
-4.027778,1,160.025647
-3.972222,1,160.027659
-3.972222,1,160.029637
-3.972222,1,160.032629
-3.972222,1,160.033627
-4.027778,1,160.03961
-4.027778,1,160.042603
-3.972222,1,160.044597
-4.027778,1,160.045595
-4.027778,1,160.04759
-4.027778,1,160.054571
-4.027778,1,160.055568
-3.972222,1,160.056583
-3.972222,1,160.059557
-4.027778,1,160.060555
-4.027778,1,160.066539
-4.027778,1,160.068532
-3.972222,1,160.06953
-4.027778,1,160.071525
-3.972222,1,160.073519
-4.027778,1,160.079504
-4.027778,1,160.082495
-3.972222,1,160.083493
-3.972222,1,160.085489
-3.972222,1,160.086487
-4.027778,1,160.093467
-3.972222,1,160.094464
-3.972222,1,160.097457
-3.972222,1,160.100447
-3.972222,1,160.101446
-3.972222,1,160.106431
-4.027778,1,160.108428
-3.972222,1,160.109425
-4.027778,1,160.112416
-4.027778,1,160.113415
-3.972222,1,160.120395
-3.972222,1,160.12239
-3.972222,1,160.124383
-4.027778,1,160.126386
-3.972222,1,160.129371
-4.027778,1,160.134357
-4.027778,1,160.136351
-3.972222,1,160.13838
-4.027778,1,160.141338
-3.972222,1,160.144332
-3.972222,1,160.150314
-3.972222,1,160.151317
-3.972222,1,160.153313
-3.972222,1,160.155301
-4.027778,1,160.156299
-4.027778,1,160.161285
-3.972222,1,160.164278
-4.027778,1,160.165279
-3.972222,1,160.167269
-3.972222,1,160.169265
-3.972222,1,160.175248
-4.027778,1,160.176246
-3.972222,1,160.17824
-3.972222,1,160.179242
-3.972222,1,160.181233
-3.972222,1,160.186219
-3.972222,1,160.18723
-3.972222,1,160.189211
-3.972222,1,160.191206
-4.027778,1,160.193204
-3.972222,1,160.200182
-4.027778,1,160.202176
-4.027778,1,160.203175
-3.972222,1,160.205168
-4.027778,1,160.206167
-3.972222,1,160.211153
-3.972222,1,160.21215
-4.027778,1,160.214145
-4.027778,1,160.215142
-3.972222,1,160.217138
-3.972222,1,160.222123
-4.027778,1,160.224117
-4.027778,1,160.225115
-4.027778,1,160.227109
-4.027778,1,160.229104
-4.027778,1,160.234091
-3.972222,1,160.236086
-3.972222,1,160.237082
-4.027778,1,160.239077
-3.972222,1,160.240075
-4.027778,1,160.246059
-4.027778,1,160.248053
-4.027778,1,160.24905
-3.972222,1,160.250048
-4.027778,1,160.252043
-4.027778,1,160.257029
-3.972222,1,160.258028
-4.027778,1,160.260022
-3.972222,1,160.261019
-3.972222,1,160.263014
-3.972222,1,160.267004
-4.027778,1,160.268997
-3.972222,1,160.270993
-3.972222,1,160.272987
-4.027778,1,160.273983
-3.972222,1,160.278972
-3.972222,1,160.279969
-3.972222,1,160.281963
-4.027778,1,160.282961
-3.972222,1,160.284955
-3.972222,1,160.289941
-3.972222,1,160.291936
-4.027778,1,160.293932
-3.972222,1,160.294929
-3.972222,1,160.296922
-4.027778,1,160.30191
-3.972222,1,160.303905
-4.027778,1,160.305901
-4.027778,1,160.306897
-3.972222,1,160.308892
-3.972222,1,160.314874
-4.027778,1,160.315892
-3.972222,1,160.317873
-3.972222,1,160.319862
-4.027778,1,160.320861
-4.027778,1,160.325845
-3.972222,1,160.327841
-4.027778,1,160.328837
-3.972222,1,160.330832
-3.972222,1,160.331829
-4.027778,1,160.338811
-3.972222,1,160.340805
-4.027778,1,160.341803
-4.027778,1,160.343797
-4.027778,1,160.345813
-3.972222,1,160.351777
-4.027778,1,160.352775
-3.972222,1,160.354769
-3.972222,1,160.356763
-3.972222,1,160.358791
-3.972222,1,160.364742
-4.027778,1,160.366737
-3.972222,1,160.368731
-3.972222,1,160.369729
-4.027778,1,160.371736
-3.972222,1,160.377707
-3.972222,1,160.379703
-4.027778,1,160.382694
-4.027778,1,160.384688
-4.027778,1,160.386684
-3.972222,1,160.393664
-3.972222,1,160.396657
-3.972222,1,160.399649
-3.972222,1,160.40264
-3.972222,1,160.404635
-4.027778,1,160.409621
-4.027778,1,160.411618
-4.027778,1,160.414609
-3.972222,1,160.416604
-3.972222,1,160.418599
-3.972222,1,160.425579
-3.972222,1,160.426578
-3.972222,1,160.428572
-4.027778,1,160.429568
-4.027778,1,160.431564
-4.027778,1,160.437547
-3.972222,1,160.438544
-3.972222,1,160.441537
-3.972222,1,160.44353
-3.972222,1,160.445525
-3.972222,1,160.449515
-3.972222,1,160.451511
-4.027778,1,160.452507
-4.027778,1,160.454502
-3.972222,1,160.4555
-3.972222,1,160.461483
-4.027778,1,160.46248
-4.027778,1,160.464476
-3.972222,1,160.465472
-3.972222,1,160.467466
-3.972222,1,160.472453
-3.972222,1,160.473451
-3.972222,1,160.474449
-4.027778,1,160.476444
-3.972222,1,160.47744
-3.972222,1,160.483423
-4.027778,1,160.484421
-4.027778,1,160.487414
-4.027778,1,160.489408
-3.972222,1,160.490406
-4.027778,1,160.495392
-4.027778,1,160.496389
-3.972222,1,160.497386
-3.972222,1,160.499382
-3.972222,1,160.501377
-4.027778,1,160.506363
-3.972222,1,160.508358
-3.972222,1,160.509356
-3.972222,1,160.511349
-4.027778,1,160.513344
-3.972222,1,160.518331
-3.972222,1,160.520326
-3.972222,1,160.522321
-3.972222,1,160.524316
-4.027778,1,160.526311
-3.972222,1,160.532293
-3.972222,1,160.533308
-4.027778,1,160.535307
-4.027778,1,160.537282
-4.027778,1,160.539276
-3.972222,1,160.544263
-3.972222,1,160.546256
-4.027778,1,160.548252
-3.972222,1,160.550246
-3.972222,1,160.553238
-3.972222,1,160.558224
-4.027778,1,160.56022
-4.027778,1,160.561216
-4.027778,1,160.563213
-3.972222,1,160.565206
-3.972222,1,160.570192
-4.027778,1,160.572186
-4.027778,1,160.574182
-3.972222,1,160.575179
-3.972222,1,160.577173
-3.972222,1,160.58216
-3.972222,1,160.584156
-3.972222,1,160.58615
-4.027778,1,160.587147
-3.972222,1,160.589142
-4.027778,1,160.594128
-3.972222,1,160.596124
-3.972222,1,160.599115
-4.027778,1,160.60111
-3.972222,1,160.602108
-3.972222,1,160.607095
-4.027778,1,160.609089
-4.027778,1,160.610085
-4.027778,1,160.61208
-3.972222,1,160.614075
-3.972222,1,160.619063
-4.027778,1,160.621057
-3.972222,1,160.622081
-3.972222,1,160.624048
-3.972222,1,160.626042
-3.972222,1,160.631029
-3.972222,1,160.632027
-3.972222,1,160.634022
-3.972222,1,160.636018
-3.972222,1,160.638011
-4.027778,1,160.642998
-4.027778,1,160.643996
-3.972222,1,160.645989
-3.972222,1,160.647985
-3.972222,1,160.649979
-4.027778,1,160.655964
-4.027778,1,160.65696
-3.972222,1,160.658965
-4.027778,1,160.659952
-3.972222,1,160.661947
-4.027778,1,160.666934
-4.027778,1,160.668933
-3.972222,1,160.670923
-3.972222,1,160.672918
-3.972222,1,160.674914
-3.972222,1,160.6799
-3.972222,1,160.681895
-3.972222,1,160.683889
-4.027778,1,160.684927
-3.972222,1,160.68688
-4.027778,1,160.691867
-3.972222,1,160.693875
-4.027778,1,160.69486
-4.027778,1,160.696854
-3.972222,1,160.69785
-4.027778,1,160.702837
-3.972222,1,160.704832
-3.972222,1,160.705829
-4.027778,1,160.707824
-3.972222,1,160.708822
-4.027778,1,160.713809
-3.972222,1,160.715802
-3.972222,1,160.7168
-3.972222,1,160.718795
-4.027778,1,160.72079
-3.972222,1,160.725776
-4.027778,1,160.726774
-3.972222,1,160.727798
-3.972222,1,160.729789
-4.027778,1,160.73176
-4.027778,1,160.737746
-4.027778,1,160.738742
-3.972222,1,160.740736
-3.972222,1,160.742732
-4.027778,1,160.743728
-3.972222,1,160.748714
-4.027778,1,160.749712
-3.972222,1,160.751707
-3.972222,1,160.752711
-3.972222,1,160.7547
-3.972222,1,160.760684
-4.027778,1,160.76168
-4.027778,1,160.763676
-4.027778,1,160.76567
-4.027778,1,160.766667
-4.027778,1,160.772651
-3.972222,1,160.773649
-3.972222,1,160.775644
-3.972222,1,160.77664
-3.972222,1,160.778635
-3.972222,1,160.783622
-3.972222,1,160.785617
-4.027778,1,160.786614
-3.972222,1,160.788608
-4.027778,1,160.789613
-3.972222,1,160.795591
-3.972222,1,160.79661
-4.027778,1,160.798581
-3.972222,1,160.800576
-4.027778,1,160.802571
-4.027778,1,160.807558
-3.972222,1,160.808555
-4.027778,1,160.810563
-3.972222,1,160.812545
-3.972222,1,160.81454
-3.972222,1,160.819526
-3.972222,1,160.82152
-3.972222,1,160.82254
-3.972222,1,160.824543
-3.972222,1,160.82652
-3.972222,1,160.831493
-3.972222,1,160.833488
-4.027778,1,160.834487
-4.027778,1,160.837478
-3.972222,1,160.83848
-3.972222,1,160.843463
-3.972222,1,160.845456
-4.027778,1,160.84745
-3.972222,1,160.849446
-4.027778,1,160.850443
-4.027778,1,160.856428
-3.972222,1,160.858422
-4.027778,1,160.860421
-3.972222,1,160.862435
-3.972222,1,160.864406
-3.972222,1,160.869393
-3.972222,1,160.871387
-3.972222,1,160.873383
-4.027778,1,160.874381
-4.027778,1,160.876374
-4.027778,1,160.881361
-3.972222,1,160.883355
-4.027778,1,160.884354
-4.027778,1,160.88535
-3.972222,1,160.887344
-4.027778,1,160.892333
-3.972222,1,160.894325
-3.972222,1,160.896321
-4.027778,1,160.897318
-3.972222,1,160.899312
-4.027778,1,160.9043
-3.972222,1,160.906298
-3.972222,1,160.908288
-3.972222,1,160.909286
-3.972222,1,160.911281
-4.027778,1,160.916268
-3.972222,1,160.918262
-3.972222,1,160.919261
-3.972222,1,160.921253
-4.027778,1,160.923249
-4.027778,1,160.929234
-4.027778,1,160.931227
-4.027778,1,160.934219
-4.027778,1,160.936213
-3.972222,1,160.938209
-3.972222,1,160.943197
-4.027778,1,160.946187
-3.972222,1,160.948182
-4.027778,1,160.950178
-4.027778,1,160.952171
-4.027778,1,160.959153
-4.027778,1,160.96015
-4.027778,1,160.962145
-3.972222,1,160.964149
-3.972222,1,160.966146
-3.972222,1,160.971121
-3.972222,1,160.973115
-3.972222,1,160.974113
-3.972222,1,160.978101
-4.027778,1,160.979118
-4.027778,1,160.985084
-4.027778,1,160.986082
-3.972222,1,160.988076
-3.972222,1,160.99007
-4.027778,1,160.992064
-3.972222,1,160.997052
-4.027778,1,160.999046
-4.027778,1,161.002039
-3.972222,1,161.005031
-4.027778,1,161.006027
-4.027778,1,161.011014
-4.027778,1,161.013009
-4.027778,1,161.015007
-3.972222,1,161.016002
-4.027778,1,161.017995
-3.972222,1,161.021985
-4.027778,1,161.02398
-3.972222,1,161.024977
-3.972222,1,161.026971
-4.027778,1,161.027968
-4.027778,1,161.032955
-3.972222,1,161.034951
-4.027778,1,161.035948
-4.027778,1,161.037943
-4.027778,1,161.038939
-4.027778,1,161.04293
-4.027778,1,161.044924
-3.972222,1,161.045921
-4.027778,1,161.047916
-3.972222,1,161.048913
-3.972222,1,161.053899
-3.972222,1,161.054915
-3.972222,1,161.056892
-3.972222,1,161.05789
-3.972222,1,161.0589
-3.972222,1,161.063872
-3.972222,1,161.065868
-4.027778,1,161.066864
-3.972222,1,161.067881
-4.027778,1,161.069858
-3.972222,1,161.073846
-4.027778,1,161.074864
-4.027778,1,161.076838
-4.027778,1,161.077853
-4.027778,1,161.07983
-4.027778,1,161.084816
-4.027778,1,161.085815
-4.027778,1,161.087811
-3.972222,1,161.088806
-4.027778,1,161.090808
-4.027778,1,161.094791
-4.027778,1,161.096784
-4.027778,1,161.097783
-3.972222,1,161.099776
-3.972222,1,161.100774
-3.972222,1,161.105761
-3.972222,1,161.107755
-4.027778,1,161.108752
-3.972222,1,161.110747
-3.972222,1,161.111746
-3.972222,1,161.116731
-3.972222,1,161.117729
-4.027778,1,161.118727
-3.972222,1,161.12072
-4.027778,1,161.121719
-3.972222,1,161.126704
-3.972222,1,161.128701
-4.027778,1,161.129696
-4.027778,1,161.130695
-4.027778,1,161.132689
-4.027778,1,161.137677
-4.027778,1,161.138678
-3.972222,1,161.140667
-3.972222,1,161.141665
-3.972222,1,161.143659
-3.972222,1,161.147649
-4.027778,1,161.149644
-3.972222,1,161.15068
-4.027778,1,161.152637
-4.027778,1,161.153632
-3.972222,1,161.159618
-3.972222,1,161.160614
-3.972222,1,161.161642
-3.972222,1,161.163607
-3.972222,1,161.164603
-3.972222,1,161.16959
-3.972222,1,161.170588
-3.972222,1,161.172582
-4.027778,1,161.173579
-4.027778,1,161.175583
-3.972222,1,161.179563
-3.972222,1,161.181558
-4.027778,1,161.183553
-3.972222,1,161.18455
-4.027778,1,161.186545
-4.027778,1,161.191533
-3.972222,1,161.192528
-3.972222,1,161.194524
-4.027778,1,161.195521
-3.972222,1,161.196539
-3.972222,1,161.201506
-3.972222,1,161.202502
-4.027778,1,161.203501
-4.027778,1,161.205494
-3.972222,1,161.206492
-4.027778,1,161.211479
-4.027778,1,161.213474
-3.972222,1,161.214471
-4.027778,1,161.216475
-4.027778,1,161.217462
-3.972222,1,161.222448
-4.027778,1,161.224443
-3.972222,1,161.226439
-4.027778,1,161.227436
-3.972222,1,161.229431
-4.027778,1,161.234416
-3.972222,1,161.235417
-3.972222,1,161.237409
-3.972222,1,161.238408
-3.972222,1,161.240401
-4.027778,1,161.24539
-4.027778,1,161.247382
-3.972222,1,161.249378
-3.972222,1,161.250375
-3.972222,1,161.252368
-3.972222,1,161.257357
-3.972222,1,161.258353
-4.027778,1,161.260351
-4.027778,1,161.261345
-3.972222,1,161.263339
-4.027778,1,161.268326
-3.972222,1,161.269324
-4.027778,1,161.271318
-4.027778,1,161.273313
-3.972222,1,161.274318
-4.027778,1,161.279297
-3.972222,1,161.281291
-3.972222,1,161.28229
-3.972222,1,161.284284
-4.027778,1,161.285281
-3.972222,1,161.290267
-3.972222,1,161.291265
-3.972222,1,161.293268
-4.027778,1,161.295258
-3.972222,1,161.296254
-3.972222,1,161.301239
-3.972222,1,161.303233
-3.972222,1,161.30423
-3.972222,1,161.306224
-4.027778,1,161.308219
-4.027778,1,161.313205
-3.972222,1,161.315201
-3.972222,1,161.316199
-4.027778,1,161.318193
-4.027778,1,161.319191
-3.972222,1,161.325175
-3.972222,1,161.326172
-3.972222,1,161.328167
-4.027778,1,161.329163
-4.027778,1,161.331158
-4.027778,1,161.336145
-4.027778,1,161.337148
-3.972222,1,161.339137
-4.027778,1,161.340134
-4.027778,1,161.34213
-4.027778,1,161.347115
-3.972222,1,161.349111
-3.972222,1,161.350118
-4.027778,1,161.352102
-4.027778,1,161.3531
-3.972222,1,161.358086
-3.972222,1,161.360081
-4.027778,1,161.361109
-3.972222,1,161.363073
-3.972222,1,161.365067
-4.027778,1,161.370055
-4.027778,1,161.371053
-3.972222,1,161.373046
-3.972222,1,161.374044
-4.027778,1,161.37604
-3.972222,1,161.381025
-3.972222,1,161.382023
-3.972222,1,161.384017
-3.972222,1,161.386013
-3.972222,1,161.387009
-4.027778,1,161.393002
-4.027778,1,161.39399
-4.027778,1,161.396005
-4.027778,1,161.397979
-3.972222,1,161.398987
-3.972222,1,161.403965
-3.972222,1,161.405958
-3.972222,1,161.406955
-4.027778,1,161.408951
-3.972222,1,161.409947
-3.972222,1,161.415933
-4.027778,1,161.41693
-3.972222,1,161.418923
-3.972222,1,161.419931
-3.972222,1,161.421929
-3.972222,1,161.426903
-3.972222,1,161.428897
-3.972222,1,161.429894
-3.972222,1,161.43189
-3.972222,1,161.433883
-4.027778,1,161.438871
-4.027778,1,161.439867
-4.027778,1,161.441868
-3.972222,1,161.442861
-4.027778,1,161.444855
-4.027778,1,161.449841
-3.972222,1,161.450839
-4.027778,1,161.452833
-3.972222,1,161.453836
-4.027778,1,161.455824
-4.027778,1,161.459815
-3.972222,1,161.461835
-3.972222,1,161.463803
-3.972222,1,161.464801
-3.972222,1,161.4668
-4.027778,1,161.471782
-3.972222,1,161.473778
-3.972222,1,161.474776
-4.027778,1,161.476768
-4.027778,1,161.477766
-4.027778,1,161.48278
-3.972222,1,161.48475
-3.972222,1,161.486755
-4.027778,1,161.48774
-3.972222,1,161.489734
-3.972222,1,161.49472
-3.972222,1,161.496717
-4.027778,1,161.497712
-4.027778,1,161.49971
-4.027778,1,161.500706
-3.972222,1,161.505702
-3.972222,1,161.507687
-3.972222,1,161.508708
-4.027778,1,161.51068
-3.972222,1,161.512692
-3.972222,1,161.51766
-3.972222,1,161.519655
-3.972222,1,161.521649
-3.972222,1,161.522646
-4.027778,1,161.524649
-4.027778,1,161.529628
-3.972222,1,161.531635
-4.027778,1,161.532619
-4.027778,1,161.534614
-3.972222,1,161.535611
-3.972222,1,161.541595
-3.972222,1,161.542594
-3.972222,1,161.544589
-3.972222,1,161.546583
-3.972222,1,161.54758
-3.972222,1,161.552568
-4.027778,1,161.554563
-4.027778,1,161.556557
-4.027778,1,161.557554
-4.027778,1,161.559561
-3.972222,1,161.564534
-3.972222,1,161.56653
-3.972222,1,161.567527
-4.027778,1,161.569528
-4.027778,1,161.570519
-3.972222,1,161.575506
-4.027778,1,161.577499
-4.027778,1,161.578509
-3.972222,1,161.580491
-3.972222,1,161.582486
-3.972222,1,161.587474
-4.027778,1,161.588471
-4.027778,1,161.590465
-3.972222,1,161.591464
-3.972222,1,161.593457
-3.972222,1,161.598445
-4.027778,1,161.599442
-3.972222,1,161.601435
-4.027778,1,161.603433
-3.972222,1,161.604429
-3.972222,1,161.609415
-3.972222,1,161.611409
-3.972222,1,161.612406
-4.027778,1,161.614401
-4.027778,1,161.616396
-4.027778,1,161.620386
-3.972222,1,161.622379
-3.972222,1,161.623405
-3.972222,1,161.625371
-3.972222,1,161.627366
-4.027778,1,161.632353
-3.972222,1,161.633351
-3.972222,1,161.635345
-4.027778,1,161.636344
-4.027778,1,161.638341
-3.972222,1,161.643324
-4.027778,1,161.645319
-3.972222,1,161.646316
